NumTeachers, target, IG, sortedStudents
1,0.8,2403.921900505617, sorted
2,0.8,2403.9219005056148, unsorted
2,0.8,2403.9219005056157, sorted
3,0.8,2403.921900505616, unsorted
3,0.8,2403.9219005056166, sorted
5,0.8,2403.9219005056166, unsorted
5,0.8,2403.9219005056166, sorted
10,0.8,2403.9219005056166, unsorted
10,0.8,2403.921900505616, sorted
1,0.9,2353.921900505615, unsorted
1,0.9,2353.921900505616, sorted
2,0.9,2353.9219005056148, unsorted
2,0.9,2353.921900505615, sorted
3,0.9,2353.921900505616, unsorted
3,0.9,2353.9219005056166, sorted
5,0.9,2353.9219005056166, unsorted
5,0.9,2353.9219005056166, sorted
10,0.9,2353.9219005056166, unsorted
10,0.9,2353.921900505616, sorted
1,0.5,2305.184650414772, unsorted
1,0.5,2305.184650414773, sorted
2,0.5,2305.292713747739, unsorted
2,0.5,2366.6107368372877, sorted
3,0.5,2307.1823841784712, unsorted
3,0.5,2369.9831181645413, sorted
5,0.5,2309.334246464219, unsorted
5,0.5,2373.3408867010935, sorted
10,0.5,2314.478082517774, unsorted
10,0.5,2374.142075056841, sorted
1,0.6,2341.5930334030318, unsorted
1,0.6,2341.5930334030345, sorted
2,0.6,2341.5930334030318, unsorted
2,0.6,2364.562369306108, sorted
3,0.6,2341.5930334030318, unsorted
3,0.6,2369.538958643377, sorted
5,0.6,2341.5930334030318, unsorted
5,0.6,2371.2169267365052, sorted
10,0.6,2341.9661156229304, unsorted
10,0.6,2372.655337098764, sorted
1,0.7,2374.9263667363643, unsorted
1,0.7,2374.926366736363, sorted
2,0.7,2374.9263667363657, unsorted
2,0.7,2374.9263667363657, sorted
3,0.7,2374.926366736365, unsorted
3,0.7,2377.7838080177808, sorted
5,0.7,2374.926366736365, unsorted
5,0.7,2379.5306260149077, sorted
10,0.7,2374.926366736365, unsorted
10,0.7,2379.8281814005736, sorted
1,0.8,2382.069223879221, unsorted
1,0.8,2382.069223879223, sorted
2,0.8,2382.069223879221, unsorted
2,0.8,2382.0692238792217, sorted
3,0.8,2382.0692238792217, unsorted
3,0.8,2382.069223879223, sorted
5,0.8,2382.0692238792226, unsorted
5,0.8,2382.069223879222, sorted
10,0.8,2382.069223879222, unsorted
10,0.8,2382.0692238792217, sorted
1,0.9,2332.069223879221, unsorted
1,0.9,2332.0692238792226, sorted
2,0.9,2332.0692238792217, unsorted
2,0.9,2332.0692238792217, sorted
3,0.9,2332.0692238792217, unsorted
3,0.9,2332.069223879223, sorted
5,0.9,2332.0692238792226, unsorted
5,0.9,2332.069223879222, sorted
10,0.9,2332.069223879222, unsorted
10,0.9,2332.0692238792217, sorted
1,0.5,2316.248042817973, unsorted
1,0.5,2316.248042817974, sorted
2,0.5,2319.8113972957826, unsorted
2,0.5,2363.521166652248, sorted
3,0.5,2317.9067035633516, unsorted
3,0.5,2371.661965528348, sorted
5,0.5,2322.887416447443, unsorted
5,0.5,2375.434941033477, sorted
10,0.5,2323.8120059821317, unsorted
10,0.5,2377.037317744972, sorted
1,0.6,2368.7628437816907, unsorted
1,0.6,2368.7628437816943, sorted
2,0.6,2368.7628437816907, unsorted
2,0.6,2377.4550177001647, sorted
3,0.6,2368.762843781691, unsorted
3,0.6,2387.1156935047416, sorted
5,0.6,2368.762843781691, unsorted
5,0.6,2388.1987040025433, sorted
10,0.6,2368.762843781691, unsorted
10,0.6,2391.028279656156, sorted
1,0.7,2402.0961771150246, unsorted
1,0.7,2402.0961771150223, sorted
2,0.7,2402.096177115025, unsorted
2,0.7,2402.0961771150246, sorted
3,0.7,2402.0961771150246, unsorted
3,0.7,2402.096177115025, sorted
5,0.7,2402.0961771150246, unsorted
5,0.7,2404.9956883013283, sorted
10,0.7,2402.096177115024, unsorted
10,0.7,2405.335040377899, sorted
1,0.8,2409.239034257881, unsorted
1,0.8,2409.2390342578815, sorted
2,0.8,2409.239034257881, unsorted
2,0.8,2409.23903425788, sorted
3,0.8,2409.239034257881, unsorted
3,0.8,2409.239034257882, sorted
5,0.8,2409.2390342578815, unsorted
5,0.8,2409.2390342578815, sorted
10,0.8,2409.2390342578815, unsorted
10,0.8,2409.239034257881, sorted
1,0.9,2359.2390342578806, unsorted
1,0.9,2359.2390342578806, sorted
2,0.9,2359.2390342578806, unsorted
2,0.9,2359.23903425788, sorted
3,0.9,2359.239034257881, unsorted
3,0.9,2359.239034257882, sorted
5,0.9,2359.239034257881, unsorted
5,0.9,2359.2390342578815, sorted
10,0.9,2359.2390342578815, unsorted
10,0.9,2359.239034257881, sorted
1,0.5,2292.757151172694, unsorted
1,0.5,2292.7571511726924, sorted
2,0.5,2292.757151172693, unsorted
2,0.5,2352.2511708660268, sorted
3,0.5,2295.405613660721, unsorted
3,0.5,2354.6839615146732, sorted
5,0.5,2294.2199899950638, unsorted
5,0.5,2359.2483835150806, sorted
10,0.5,2301.463161822232, unsorted
10,0.5,2360.583697441326, sorted
1,0.6,2322.926051811868, unsorted
1,0.6,2322.926051811871, sorted
2,0.6,2322.926051811868, unsorted
2,0.6,2348.826250834196, sorted
3,0.6,2322.9260518118685, unsorted
3,0.6,2351.0459998061933, sorted
5,0.6,2322.9260518118685, unsorted
5,0.6,2354.737742406484, sorted
10,0.6,2324.3848028376015, unsorted
10,0.6,2355.313106551387, sorted
1,0.7,2356.259385145202, unsorted
1,0.7,2356.259385145201, sorted
2,0.7,2356.259385145202, unsorted
2,0.7,2356.259385145202, sorted
3,0.7,2356.2593851452016, unsorted
3,0.7,2359.2293058632627, sorted
5,0.7,2356.259385145202, unsorted
5,0.7,2361.6130313226267, sorted
10,0.7,2356.2593851452016, unsorted
10,0.7,2362.229040439411, sorted
1,0.8,2363.402242288057, unsorted
1,0.8,2363.4022422880607, sorted
2,0.8,2363.402242288057, unsorted
2,0.8,2363.402242288058, sorted
3,0.8,2363.4022422880585, unsorted
3,0.8,2363.402242288059, sorted
5,0.8,2363.4022422880594, unsorted
5,0.8,2363.402242288059, sorted
10,0.8,2363.4022422880585, unsorted
10,0.8,2363.402242288059, sorted
1,0.9,2313.402242288057, unsorted
1,0.9,2313.4022422880603, sorted
2,0.9,2313.4022422880576, unsorted
2,0.9,2313.402242288058, sorted
3,0.9,2313.4022422880585, unsorted
3,0.9,2313.402242288059, sorted
5,0.9,2313.4022422880594, unsorted
5,0.9,2313.402242288059, sorted
10,0.9,2313.4022422880585, unsorted
10,0.9,2313.402242288059, sorted
1,0.5,2303.9427648730107, unsorted
1,0.5,2303.9427648730107, sorted
2,0.5,2303.942764873009, unsorted
2,0.5,2360.764326286978, sorted
3,0.5,2304.1070679243003, unsorted
3,0.5,2367.6523621945807, sorted
5,0.5,2308.594557110243, unsorted
5,0.5,2369.6553330839492, sorted
10,0.5,2309.8109524345673, unsorted
10,0.5,2370.1894586544477, sorted
1,0.6,2342.158677845247, unsorted
1,0.6,2342.1586778452506, sorted
2,0.6,2342.1586778452465, unsorted
2,0.6,2360.840448044793, sorted
3,0.6,2342.1586778452474, unsorted
3,0.6,2369.6724900360023, sorted
5,0.6,2342.1586778452474, unsorted
5,0.6,2371.638140201582, sorted
10,0.6,2342.1586778452474, unsorted
10,0.6,2371.9258222740336, sorted
1,0.7,2375.4920111785805, unsorted
1,0.7,2375.492011178578, sorted
2,0.7,2375.492011178581, unsorted
2,0.7,2375.4920111785805, sorted
3,0.7,2375.492011178581, unsorted
3,0.7,2378.143478165524, sorted
5,0.7,2375.4920111785805, unsorted
5,0.7,2380.845657356006, sorted
10,0.7,2375.492011178581, unsorted
10,0.7,2381.4616664727905, sorted
1,0.8,2382.634868321437, unsorted
1,0.8,2382.6348683214387, sorted
2,0.8,2382.634868321437, unsorted
2,0.8,2382.6348683214374, sorted
3,0.8,2382.634868321438, unsorted
3,0.8,2382.6348683214387, sorted
5,0.8,2382.634868321438, unsorted
5,0.8,2382.6348683214374, sorted
10,0.8,2382.6348683214374, unsorted
10,0.8,2382.6348683214374, sorted
1,0.9,2332.634868321437, unsorted
1,0.9,2332.6348683214383, sorted
2,0.9,2332.6348683214374, unsorted
2,0.9,2332.6348683214374, sorted
3,0.9,2332.634868321438, unsorted
3,0.9,2332.6348683214387, sorted
5,0.9,2332.634868321438, unsorted
5,0.9,2332.6348683214374, sorted
10,0.9,2332.6348683214374, unsorted
10,0.9,2332.6348683214374, sorted
1,0.5,2305.37970296695, unsorted
1,0.5,2305.379702966949, sorted
2,0.5,2305.3797029669477, unsorted
2,0.5,2361.379867248961, sorted
3,0.5,2305.3797029669477, unsorted
3,0.5,2367.199652015568, sorted
5,0.5,2306.6794186198545, unsorted
5,0.5,2369.736748475435, sorted
10,0.5,2306.9876978217276, unsorted
10,0.5,2370.270874045933, sorted
1,0.6,2345.4084273643916, unsorted
1,0.6,2345.4084273643957, sorted
2,0.6,2345.408427364393, unsorted
2,0.6,2362.271790153228, sorted
3,0.6,2345.4084273643925, unsorted
3,0.6,2371.1038321444366, sorted
5,0.6,2345.408427364393, unsorted
5,0.6,2373.3729127394363, sorted
10,0.6,2345.408427364393, unsorted
10,0.6,2373.802513301386, sorted
1,0.7,2378.741760697727, unsorted
1,0.7,2378.741760697724, sorted
2,0.7,2378.741760697726, unsorted
2,0.7,2378.741760697726, sorted
3,0.7,2378.741760697726, unsorted
3,0.7,2380.437866491314, sorted
5,0.7,2378.7417606977265, unsorted
5,0.7,2383.7769531440326, sorted
10,0.7,2378.741760697726, unsorted
10,0.7,2384.3929622608175, sorted
1,0.8,2385.8846178405815, unsorted
1,0.8,2385.8846178405843, sorted
2,0.8,2385.884617840582, unsorted
2,0.8,2385.8846178405825, sorted
3,0.8,2385.884617840583, unsorted
3,0.8,2385.884617840584, sorted
5,0.8,2385.8846178405834, unsorted
5,0.8,2385.884617840583, sorted
10,0.8,2385.884617840583, unsorted
10,0.8,2385.884617840583, sorted
1,0.9,2335.8846178405815, unsorted
1,0.9,2335.884617840584, sorted
2,0.9,2335.884617840582, unsorted
2,0.9,2335.884617840583, sorted
3,0.9,2335.884617840583, unsorted
3,0.9,2335.884617840584, sorted
5,0.9,2335.8846178405834, unsorted
5,0.9,2335.884617840583, sorted
10,0.9,2335.884617840583, unsorted
10,0.9,2335.884617840583, sorted
1,0.5,2312.209454638136, unsorted
1,0.5,2312.209454638135, sorted
2,0.5,2312.209454638134, unsorted
2,0.5,2369.457122605194, sorted
3,0.5,2312.209454638133, unsorted
3,0.5,2376.3402875825623, sorted
5,0.5,2312.8812574762214, unsorted
5,0.5,2379.9699898345984, sorted
10,0.5,2315.15579588564, unsorted
10,0.5,2380.771178190346, sorted
1,0.6,2355.7999431205676, unsorted
1,0.6,2355.7999431205694, sorted
2,0.6,2355.799943120567, unsorted
2,0.6,2371.1599757256763, sorted
3,0.6,2355.7999431205676, unsorted
3,0.6,2382.1480037198166, sorted
5,0.6,2355.7999431205676, unsorted
5,0.6,2384.673269673332, sorted
10,0.6,2355.7999431205676, unsorted
10,0.6,2384.8309365197983, sorted
1,0.7,2389.133276453902, unsorted
1,0.7,2389.133276453899, sorted
2,0.7,2389.133276453901, unsorted
2,0.7,2389.133276453901, sorted
3,0.7,2389.133276453901, unsorted
3,0.7,2391.1786076372737, sorted
5,0.7,2389.133276453901, unsorted
5,0.7,2394.4869226313267, sorted
10,0.7,2389.133276453901, unsorted
10,0.7,2395.102931748111, sorted
1,0.8,2396.2761335967575, unsorted
1,0.8,2396.2761335967593, sorted
2,0.8,2396.276133596757, unsorted
2,0.8,2396.276133596757, sorted
3,0.8,2396.276133596758, unsorted
3,0.8,2396.276133596759, sorted
5,0.8,2396.276133596758, unsorted
5,0.8,2396.276133596758, sorted
10,0.8,2396.276133596758, unsorted
10,0.8,2396.276133596758, sorted
1,0.9,2346.276133596757, unsorted
1,0.9,2346.276133596759, sorted
2,0.9,2346.276133596757, unsorted
2,0.9,2346.276133596757, sorted
3,0.9,2346.276133596758, unsorted
3,0.9,2346.276133596759, sorted
5,0.9,2346.276133596758, unsorted
5,0.9,2346.276133596758, sorted
10,0.9,2346.276133596758, unsorted
10,0.9,2346.276133596758, sorted
1,0.5,2303.307644223368, unsorted
1,0.5,2303.3076442233673, sorted
2,0.5,2303.307644223367, unsorted
2,0.5,2366.408790994561, sorted
3,0.5,2306.7794309382275, unsorted
3,0.5,2376.7929977615754, sorted
5,0.5,2310.882074303265, unsorted
5,0.5,2377.737459370417, sorted
10,0.5,2311.964938234965, unsorted
10,0.5,2379.0727732966625, sorted
1,0.6,2335.842943421404, unsorted
1,0.6,2335.842943421407, sorted
2,0.6,2335.842943421405, unsorted
2,0.6,2362.8807745267177, sorted
3,0.6,2335.842943421405, unsorted
3,0.6,2373.9890385238687, sorted
5,0.6,2335.842943421405, unsorted
5,0.6,2373.976000345913, sorted
10,0.6,2337.3914969354973, unsorted
10,0.6,2375.781017842249, sorted
1,0.7,2369.176276754739, unsorted
1,0.7,2369.1762767547366, sorted
2,0.7,2369.176276754738, unsorted
2,0.7,2369.176276754738, sorted
3,0.7,2369.1762767547375, unsorted
3,0.7,2376.2488408378363, sorted
5,0.7,2369.176276754738, unsorted
5,0.7,2376.403390179371, sorted
10,0.7,2369.176276754738, unsorted
10,0.7,2377.63540841294, sorted
1,0.8,2376.3191338975944, unsorted
1,0.8,2376.3191338975967, sorted
2,0.8,2376.319133897594, unsorted
2,0.8,2376.319133897595, sorted
3,0.8,2376.319133897595, unsorted
3,0.8,2376.3191338975957, sorted
5,0.8,2376.3191338975957, unsorted
5,0.8,2376.3191338975953, sorted
10,0.8,2376.319133897595, unsorted
10,0.8,2376.319133897595, sorted
1,0.9,2326.319133897594, unsorted
1,0.9,2326.3191338975957, sorted
2,0.9,2326.319133897594, unsorted
2,0.9,2326.319133897594, sorted
3,0.9,2326.319133897595, unsorted
3,0.9,2326.3191338975957, sorted
5,0.9,2326.3191338975957, unsorted
5,0.9,2326.3191338975953, sorted
10,0.9,2326.319133897595, unsorted
10,0.9,2326.319133897595, sorted
1,0.5,2317.0925711049954, unsorted
1,0.5,2317.0925711049963, sorted
2,0.5,2317.092571104994, unsorted
2,0.5,2376.0862257386984, sorted
3,0.5,2317.0925711049945, unsorted
3,0.5,2382.1487186393824, sorted
5,0.5,2320.6457732113417, unsorted
5,0.5,2386.3320301828544, sorted
10,0.5,2322.4375326805693, unsorted
10,0.5,2388.4734033950817, sorted
1,0.6,2363.137194578548, unsorted
1,0.6,2363.1371945785518, sorted
2,0.6,2363.1371945785495, unsorted
2,0.6,2378.2676387622555, sorted
3,0.6,2363.13719457855, unsorted
3,0.6,2389.5782952090685, sorted
5,0.6,2363.1371945785504, unsorted
5,0.6,2392.072064448648, sorted
10,0.6,2363.1371945785504, unsorted
10,0.6,2393.092777512469, sorted
1,0.7,2396.470527911884, unsorted
1,0.7,2396.4705279118816, sorted
2,0.7,2396.470527911884, unsorted
2,0.7,2396.4705279118834, sorted
3,0.7,2396.470527911883, unsorted
3,0.7,2398.5774024125894, sorted
5,0.7,2396.4705279118834, unsorted
5,0.7,2401.8241740893086, sorted
10,0.7,2396.4705279118834, unsorted
10,0.7,2402.4401832060935, sorted
1,0.8,2403.6133850547394, unsorted
1,0.8,2403.6133850547417, sorted
2,0.8,2403.6133850547394, unsorted
2,0.8,2403.6133850547394, sorted
3,0.8,2403.6133850547403, unsorted
3,0.8,2403.6133850547412, sorted
5,0.8,2403.6133850547403, unsorted
5,0.8,2403.613385054741, sorted
10,0.8,2403.6133850547403, unsorted
10,0.8,2403.61338505474, sorted
1,0.9,2353.6133850547394, unsorted
1,0.9,2353.6133850547412, sorted
2,0.9,2353.6133850547394, unsorted
2,0.9,2353.6133850547394, sorted
3,0.9,2353.6133850547403, unsorted
3,0.9,2353.6133850547412, sorted
5,0.9,2353.6133850547403, unsorted
5,0.9,2353.613385054741, sorted
10,0.9,2353.6133850547403, unsorted
10,0.9,2353.61338505474, sorted
1,0.5,2304.7070569490907, unsorted
1,0.5,2304.7070569490907, sorted
2,0.5,2304.707056949089, unsorted
2,0.5,2376.3560359395306, sorted
3,0.5,2305.277982832534, unsorted
3,0.5,2379.5900149439267, sorted
5,0.5,2309.0415753370307, unsorted
5,0.5,2382.823993948324, sorted
10,0.5,2311.5471012740218, unsorted
10,0.5,2384.9604962303165, sorted
1,0.6,2333.013367767791, unsorted
1,0.6,2333.013367767793, sorted
2,0.6,2333.0133677677914, unsorted
2,0.6,2366.6222533179102, sorted
3,0.6,2333.013367767792, unsorted
3,0.6,2371.1594628702555, sorted
5,0.6,2333.0133677677914, unsorted
5,0.6,2373.944503631976, sorted
10,0.6,2333.7542286085777, unsorted
10,0.6,2374.3898525508944, sorted
1,0.7,2366.346701101126, unsorted
1,0.7,2366.3467011011235, sorted
2,0.7,2366.3467011011253, unsorted
2,0.7,2366.3467011011253, sorted
3,0.7,2366.3467011011244, unsorted
3,0.7,2373.4192651842227, sorted
5,0.7,2366.346701101125, unsorted
5,0.7,2373.5738145257574, sorted
10,0.7,2366.3467011011253, unsorted
10,0.7,2374.805832759326, sorted
1,0.8,2373.48955824398, unsorted
1,0.8,2373.4895582439826, sorted
2,0.8,2373.4895582439804, unsorted
2,0.8,2373.4895582439813, sorted
3,0.8,2373.4895582439817, unsorted
3,0.8,2373.489558243982, sorted
5,0.8,2373.489558243982, unsorted
5,0.8,2373.4895582439817, sorted
10,0.8,2373.489558243982, unsorted
10,0.8,2373.4895582439813, sorted
1,0.9,2323.4895582439794, unsorted
1,0.9,2323.489558243982, sorted
2,0.9,2323.4895582439804, unsorted
2,0.9,2323.4895582439813, sorted
3,0.9,2323.4895582439817, unsorted
3,0.9,2323.489558243982, sorted
5,0.9,2323.489558243982, unsorted
5,0.9,2323.4895582439817, sorted
10,0.9,2323.489558243982, unsorted
10,0.9,2323.4895582439813, sorted
1,0.5,2303.1996990149014, unsorted
1,0.5,2303.1996990149005, sorted
2,0.5,2303.1996990149, unsorted
2,0.5,2357.3832648565785, sorted
3,0.5,2303.1996990148996, unsorted
3,0.5,2364.538363549431, sorted
5,0.5,2304.956585266058, unsorted
5,0.5,2368.4302576564814, sorted
10,0.5,2306.290741468258, unsorted
10,0.5,2369.5033797277124, sorted
1,0.6,2342.4684514732226, unsorted
1,0.6,2342.4684514732253, sorted
2,0.6,2342.468451473222, unsorted
2,0.6,2358.7474554697346, sorted
3,0.6,2342.4684514732226, unsorted
3,0.6,2368.6574904624085, sorted
5,0.6,2342.468451473222, unsorted
5,0.6,2373.1335374952146, sorted
10,0.6,2342.468451473222, unsorted
10,0.6,2373.5788864141327, sorted
1,0.7,2375.8017848065547, unsorted
1,0.7,2375.801784806553, sorted
2,0.7,2375.8017848065556, unsorted
2,0.7,2375.8017848065547, sorted
3,0.7,2375.801784806555, unsorted
3,0.7,2377.820468048445, sorted
5,0.7,2375.8017848065556, unsorted
5,0.7,2382.279511332305, sorted
10,0.7,2375.801784806555, unsorted
10,0.7,2382.895520449089, sorted
1,0.8,2382.944641949412, unsorted
1,0.8,2382.944641949414, sorted
2,0.8,2382.9446419494116, unsorted
2,0.8,2382.9446419494116, sorted
3,0.8,2382.9446419494125, unsorted
3,0.8,2382.944641949413, sorted
5,0.8,2382.944641949413, unsorted
5,0.8,2382.9446419494125, sorted
10,0.8,2382.9446419494125, unsorted
10,0.8,2382.9446419494125, sorted
1,0.9,2332.944641949412, unsorted
1,0.9,2332.9446419494134, sorted
2,0.9,2332.9446419494116, unsorted
2,0.9,2332.9446419494116, sorted
3,0.9,2332.9446419494125, unsorted
3,0.9,2332.944641949413, sorted
5,0.9,2332.944641949413, unsorted
5,0.9,2332.9446419494125, sorted
10,0.9,2332.9446419494125, unsorted
10,0.9,2332.9446419494125, sorted
1,0.5,2307.275598471736, unsorted
1,0.5,2307.2755984717355, sorted
2,0.5,2307.3945613892165, unsorted
2,0.5,2376.9069716243225, sorted
3,0.5,2307.2755984717332, unsorted
3,0.5,2380.2890948120466, sorted
5,0.5,2309.8183573904475, unsorted
5,0.5,2382.8456749928523, sorted
10,0.5,2313.2574453517645, unsorted
10,0.5,2384.9821772748446, sorted
1,0.6,2340.403167895688, unsorted
1,0.6,2340.403167895691, sorted
2,0.6,2340.403167895689, unsorted
2,0.6,2370.4277872943007, sorted
3,0.6,2340.4031678956894, unsorted
3,0.6,2375.812294707033, sorted
5,0.6,2340.403167895689, unsorted
5,0.6,2377.462355535915, sorted
10,0.6,2340.403167895689, unsorted
10,0.6,2378.7235056012846, sorted
1,0.7,2373.7365012290225, unsorted
1,0.7,2373.73650122902, sorted
2,0.7,2373.736501229022, unsorted
2,0.7,2373.736501229023, sorted
3,0.7,2373.736501229022, unsorted
3,0.7,2379.797464400442, sorted
5,0.7,2373.736501229022, unsorted
5,0.7,2380.588921204213, sorted
10,0.7,2373.7365012290225, unsorted
10,0.7,2381.2049303209974, sorted
1,0.8,2380.879358371879, unsorted
1,0.8,2380.8793583718802, sorted
2,0.8,2380.879358371878, unsorted
2,0.8,2380.879358371878, sorted
3,0.8,2380.879358371879, unsorted
3,0.8,2380.87935837188, sorted
5,0.8,2380.87935837188, unsorted
5,0.8,2380.8793583718793, sorted
10,0.8,2380.879358371879, unsorted
10,0.8,2380.879358371879, sorted
1,0.9,2330.8793583718784, unsorted
1,0.9,2330.87935837188, sorted
2,0.9,2330.879358371878, unsorted
2,0.9,2330.879358371878, sorted
3,0.9,2330.879358371879, unsorted
3,0.9,2330.87935837188, sorted
5,0.9,2330.87935837188, unsorted
5,0.9,2330.8793583718793, sorted
10,0.9,2330.879358371879, unsorted
10,0.9,2330.879358371879, sorted
1,0.5,2313.8110324854206, unsorted
1,0.5,2313.8110324854215, sorted
2,0.5,2313.811032485419, unsorted
2,0.5,2381.1109024549983, sorted
3,0.5,2315.5559573947376, unsorted
3,0.5,2382.332168709556, sorted
5,0.5,2315.5765766819413, unsorted
5,0.5,2387.8507941792736, sorted
10,0.5,2324.6036932127454, unsorted
10,0.5,2388.651982535021, sorted
1,0.6,2353.4432642643924, unsorted
1,0.6,2353.4432642643956, sorted
2,0.6,2353.4432642643933, unsorted
2,0.6,2378.2455982111037, sorted
3,0.6,2353.443264264394, unsorted
3,0.6,2382.082336685299, sorted
5,0.6,2353.4432642643937, unsorted
5,0.6,2385.4587455926567, sorted
10,0.6,2355.78008480918, unsorted
10,0.6,2386.349443430493, sorted
1,0.7,2386.7765975977277, unsorted
1,0.7,2386.7765975977245, sorted
2,0.7,2386.7765975977277, unsorted
2,0.7,2386.7765975977272, sorted
3,0.7,2386.776597597727, unsorted
3,0.7,2390.0087323285843, sorted
5,0.7,2386.7765975977272, unsorted
5,0.7,2391.755550325711, sorted
10,0.7,2386.776597597727, unsorted
10,0.7,2392.3715594424953, sorted
1,0.8,2393.919454740582, unsorted
1,0.8,2393.919454740585, sorted
2,0.8,2393.919454740583, unsorted
2,0.8,2393.9194547405837, sorted
3,0.8,2393.9194547405837, unsorted
3,0.8,2393.919454740585, sorted
5,0.8,2393.919454740584, unsorted
5,0.8,2393.919454740584, sorted
10,0.8,2393.919454740584, unsorted
10,0.8,2393.9194547405837, sorted
1,0.9,2343.919454740582, unsorted
1,0.9,2343.919454740585, sorted
2,0.9,2343.919454740583, unsorted
2,0.9,2343.919454740583, sorted
3,0.9,2343.9194547405837, unsorted
3,0.9,2343.919454740585, sorted
5,0.9,2343.919454740584, unsorted
5,0.9,2343.919454740584, sorted
10,0.9,2343.919454740584, unsorted
10,0.9,2343.9194547405837, sorted
1,0.5,2324.7648892873326, unsorted
1,0.5,2324.7648892873335, sorted
2,0.5,2328.3912593507957, unsorted
2,0.5,2381.084276671295, sorted
3,0.5,2327.4152788702386, unsorted
3,0.5,2384.1847242830668, sorted
5,0.5,2327.337987195937, unsorted
5,0.5,2390.247217183752, sorted
10,0.5,2330.496601620909, unsorted
10,0.5,2392.116656680495, sorted
1,0.6,2377.224197745778, unsorted
1,0.6,2377.2241977457807, sorted
2,0.6,2377.2241977457784, unsorted
2,0.6,2389.006689062341, sorted
3,0.6,2377.224197745779, unsorted
3,0.6,2397.3489348639055, sorted
5,0.6,2377.224197745779, unsorted
5,0.6,2399.8269557465164, sorted
10,0.6,2377.2241977457784, unsorted
10,0.6,2400.9895872998363, sorted
1,0.7,2410.557531079113, unsorted
1,0.7,2410.557531079111, sorted
2,0.7,2410.557531079113, unsorted
2,0.7,2410.557531079113, sorted
3,0.7,2410.5575310791123, unsorted
3,0.7,2410.557531079113, sorted
5,0.7,2410.557531079112, unsorted
5,0.7,2414.093949727653, sorted
10,0.7,2410.5575310791123, unsorted
10,0.7,2414.093949727653, sorted
1,0.8,2417.700388221968, unsorted
1,0.8,2417.700388221969, sorted
2,0.8,2417.7003882219683, unsorted
2,0.8,2417.7003882219683, sorted
3,0.8,2417.7003882219688, unsorted
3,0.8,2417.7003882219697, sorted
5,0.8,2417.700388221969, unsorted
5,0.8,2417.7003882219697, sorted
10,0.8,2417.700388221969, unsorted
10,0.8,2417.7003882219688, sorted
1,0.9,2367.700388221968, unsorted
1,0.9,2367.700388221969, sorted
2,0.9,2367.7003882219688, unsorted
2,0.9,2367.7003882219688, sorted
3,0.9,2367.7003882219688, unsorted
3,0.9,2367.7003882219697, sorted
5,0.9,2367.700388221969, unsorted
5,0.9,2367.7003882219697, sorted
10,0.9,2367.700388221969, unsorted
10,0.9,2367.7003882219688, sorted
1,0.5,2317.5686701445757, unsorted
1,0.5,2317.568670144577, sorted
2,0.5,2317.9542853363123, unsorted
2,0.5,2366.8131943453436, sorted
3,0.5,2322.745204951674, unsorted
3,0.5,2370.858103565956, sorted
5,0.5,2323.7972972247076, unsorted
5,0.5,2377.0589987895, sorted
10,0.5,2324.7834079189493, unsorted
10,0.5,2377.860187145247, sorted
1,0.6,2370.5001503451904, unsorted
1,0.6,2370.5001503451936, sorted
2,0.6,2370.5001503451913, unsorted
2,0.6,2379.6484331045913, sorted
3,0.6,2370.5001503451913, unsorted
3,0.6,2387.1276326888005, sorted
5,0.6,2370.5001503451913, unsorted
5,0.6,2389.057941046989, sorted
10,0.6,2370.5001503451913, unsorted
10,0.6,2391.5840862711825, sorted
1,0.7,2403.833483678524, unsorted
1,0.7,2403.8334836785216, sorted
2,0.7,2403.8334836785243, unsorted
2,0.7,2403.8334836785243, sorted
3,0.7,2403.8334836785243, unsorted
3,0.7,2403.833483678525, sorted
5,0.7,2403.8334836785248, unsorted
5,0.7,2406.41454113371, sorted
10,0.7,2403.8334836785243, unsorted
10,0.7,2407.072346941399, sorted
1,0.8,2410.976340821381, unsorted
1,0.8,2410.976340821382, sorted
2,0.8,2410.9763408213803, unsorted
2,0.8,2410.9763408213803, sorted
3,0.8,2410.976340821381, unsorted
3,0.8,2410.976340821382, sorted
5,0.8,2410.9763408213817, unsorted
5,0.8,2410.9763408213817, sorted
10,0.8,2410.9763408213817, unsorted
10,0.8,2410.976340821381, sorted
1,0.9,2360.9763408213807, unsorted
1,0.9,2360.9763408213817, sorted
2,0.9,2360.9763408213803, unsorted
2,0.9,2360.9763408213803, sorted
3,0.9,2360.976340821381, unsorted
3,0.9,2360.976340821382, sorted
5,0.9,2360.9763408213817, unsorted
5,0.9,2360.9763408213817, sorted
10,0.9,2360.9763408213817, unsorted
10,0.9,2360.976340821381, sorted
1,0.5,2306.5849063202663, unsorted
1,0.5,2306.5849063202654, sorted
2,0.5,2306.584906320263, unsorted
2,0.5,2356.434482409496, sorted
3,0.5,2306.584906320264, unsorted
3,0.5,2360.8994695289202, sorted
5,0.5,2307.067663102674, unsorted
5,0.5,2364.791363635971, sorted
10,0.5,2316.341200973744, unsorted
10,0.5,2366.660803132714, sorted
1,0.6,2351.814864213633, unsorted
1,0.6,2351.814864213636, sorted
2,0.6,2351.814864213633, unsorted
2,0.6,2363.8385175870117, sorted
3,0.6,2351.8148642136325, unsorted
3,0.6,2371.8930813161246, sorted
