subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614827876328,0,simple_similar,3,background,background,simple,simple_07_B,452.7799999996205,first half,0,background,NA,NA
SS1614827876328,0,simple_similar,4,background,background,simple,simple_07_B,68.46000000223285,first half,0,background,NA,NA
SS1614827876328,0,simple_similar,5,background,background,simple,simple_07_B,128.15499999851454,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,1,background,background,simple,simple_13_B,556.3050000055227,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,2,background,background,simple,simple_13_B,3279.9400000003516,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,3,background,background,simple,simple_13_B,3824.255000006815,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,4,background,background,simple,simple_13_B,4349.74499999953,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,5,background,background,simple,simple_13_B,16792.395000004035,first half,0,background,NA,NA
SS1614827876328,1,simple_dissimilar,6,background,background,simple,simple_13_B,673.1699999945704,first half,0,background,NA,NA
SS1614827876328,2,complex_dissimilar,1,background,background,complex,complex_07_B,1123.6850000059349,first half,2,background,2,7
SS1614827876328,2,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_20_A,1439.524999994319,first half,2,first_deviant,2,7
SS1614827876328,2,complex_dissimilar,3,background,background,complex,complex_07_B,679.2399999976624,first half,2,background,2,7
SS1614827876328,2,complex_dissimilar,4,background,background,complex,complex_07_B,148.65999999892665,first half,2,background,2,7
SS1614827876328,2,complex_dissimilar,5,background,background,complex,complex_07_B,231.0250000009546,first half,2,background,2,7
SS1614827876328,2,complex_dissimilar,6,background,background,complex,complex_07_B,130.97500000003492,first half,2,background,2,7
SS1614827876328,2,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_20_A,153.86500000022352,first half,2,second_deviant,2,7
SS1614827876328,3,complex_similar,1,background,background,complex,complex_12_A,1844.39000000566,first half,0,background,NA,NA
SS1614827876328,3,complex_similar,2,background,background,complex,complex_12_A,772.449999996752,first half,0,background,NA,NA
SS1614827876328,3,complex_similar,3,background,background,complex,complex_12_A,246.0750000027474,first half,0,background,NA,NA
SS1614827876328,3,complex_similar,4,background,background,complex,complex_12_A,81.94999999977881,first half,0,background,NA,NA
SS1614827876328,3,complex_similar,5,background,background,complex,complex_12_A,1418.9750000005006,first half,0,background,NA,NA
SS1614827876328,3,complex_similar,6,background,background,complex,complex_12_A,640.545000002021,first half,0,background,NA,NA
SS1614827876328,4,simple_similar,1,background,background,simple,simple_14_A,438.14500000007683,first half,2,background,2,5
SS1614827876328,4,simple_similar,2,similar deviant,deviant,simple,simple_14_B,32.8700000027311,first half,2,first_deviant,2,5
SS1614827876328,4,simple_similar,3,background,background,simple,simple_14_A,19.724999998288695,first half,2,background,2,5
SS1614827876328,4,simple_similar,4,background,background,simple,simple_14_A,1082.764999999199,first half,2,background,2,5
SS1614827876328,4,simple_similar,5,similar deviant,deviant,simple,simple_14_B,733.5149999998976,first half,2,second_deviant,2,5
SS1614827876328,5,complex_dissimilar,1,background,background,complex,complex_14_B,8.17500000266591,first half,1,background,3,NA
SS1614827876328,5,complex_dissimilar,2,background,background,complex,complex_14_B,845.6000000005588,first half,1,background,3,NA
SS1614827876328,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_19_B,758.8550000000396,first half,1,first_deviant,3,NA
SS1614827876328,5,complex_dissimilar,4,background,background,complex,complex_14_B,204.78999999613734,first half,1,background,3,NA
SS1614827876328,5,complex_dissimilar,5,background,background,complex,complex_14_B,644.9300000022049,first half,1,background,3,NA
SS1614827876328,5,complex_dissimilar,6,background,background,complex,complex_14_B,518.5100000016973,first half,1,background,3,NA
SS1614827876328,6,simple_dissimilar,1,background,background,simple,simple_03_A,91.28000000055181,second half,2,background,4,7
SS1614827876328,6,simple_dissimilar,2,background,background,simple,simple_03_A,983.169999999518,second half,2,background,4,7
SS1614827876328,6,simple_dissimilar,3,background,background,simple,simple_03_A,778.9449999982025,second half,2,background,4,7
SS1614827876328,6,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_15_B,251.2300000016694,second half,2,first_deviant,4,7
SS1614827876328,6,simple_dissimilar,5,background,background,simple,simple_03_A,638.6100000017905,second half,2,background,4,7
SS1614827876328,6,simple_dissimilar,6,background,background,simple,simple_03_A,933.629999999539,second half,2,background,4,7
SS1614827876328,6,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_15_B,618.4149999971851,second half,2,second_deviant,4,7
SS1614827876328,7,complex_similar,1,background,background,complex,complex_01_B,207.41000000271015,second half,0,background,NA,NA
SS1614827876328,7,complex_similar,2,background,background,complex,complex_01_B,903.1749999994645,second half,0,background,NA,NA
SS1614827876328,7,complex_similar,3,background,background,complex,complex_01_B,918.004999999539,second half,0,background,NA,NA
SS1614827876328,7,complex_similar,4,background,background,complex,complex_01_B,698.9000000030501,second half,0,background,NA,NA
SS1614827876328,8,simple_dissimilar,1,background,background,simple,simple_16_A,777.4050000007264,second half,0,background,NA,NA
SS1614827876328,8,simple_dissimilar,2,background,background,simple,simple_16_A,885.2950000000419,second half,0,background,NA,NA
SS1614827876328,8,simple_dissimilar,3,background,background,simple,simple_16_A,265.11000000027707,second half,0,background,NA,NA
SS1614827876328,8,simple_dissimilar,4,background,background,simple,simple_16_A,980.9299999978975,second half,0,background,NA,NA
SS1614827876328,8,simple_dissimilar,5,background,background,simple,simple_16_A,313.28499999654014,second half,0,background,NA,NA
SS1614827876328,9,complex_similar,1,background,background,complex,complex_03_B,1037.414999998873,second half,1,background,5,NA
SS1614827876328,9,complex_similar,2,background,background,complex,complex_03_B,859.1049999959068,second half,1,background,5,NA
SS1614827876328,9,complex_similar,3,background,background,complex,complex_03_B,286.9750000027125,second half,1,background,5,NA
SS1614827876328,9,complex_similar,4,background,background,complex,complex_03_B,15959.990000003017,second half,1,background,5,NA
SS1614827876328,9,complex_similar,5,similar deviant,deviant,complex,complex_03_A,151.7249999960768,second half,1,first_deviant,5,NA
SS1614827876328,10,simple_similar,1,background,background,simple,simple_01_A,295.57999999815365,second half,0,background,NA,NA
SS1614827876328,10,simple_similar,2,background,background,simple,simple_01_A,581.7600000009406,second half,0,background,NA,NA
SS1614827876328,10,simple_similar,3,background,background,simple,simple_01_A,471.3100000008126,second half,0,background,NA,NA
SS1614827876328,10,simple_similar,4,background,background,simple,simple_01_A,1325.0349999943865,second half,0,background,NA,NA
SS1614827876328,10,simple_similar,5,background,background,simple,simple_01_A,281.91000000515487,second half,0,background,NA,NA
SS1614827876328,11,complex_dissimilar,1,background,background,complex,complex_09_A,760.020000001532,second half,2,background,2,3
SS1614827876328,11,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_07_A,731.2499999970896,second half,2,first_deviant,2,3
SS1614827876328,11,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_07_A,277.75000000110595,second half,2,second_deviant,2,3
SS1614827876328,11,complex_dissimilar,4,background,background,complex,complex_09_A,480.52499999903375,second half,2,background,2,3
SS1614827879289,0,simple_similar,1,background,background,simple,simple_14_B,3357.2200001217425,first half,2,background,5,7
SS1614827879289,0,simple_similar,2,background,background,simple,simple_14_B,2750.3100000321865,first half,2,background,5,7
SS1614827879289,0,simple_similar,3,background,background,simple,simple_14_B,1953.1950000673532,first half,2,background,5,7
SS1614827879289,0,simple_similar,4,background,background,simple,simple_14_B,1910.2599998004735,first half,2,background,5,7
SS1614827879289,0,simple_similar,5,similar deviant,deviant,simple,simple_14_A,3321.2799998000264,first half,2,first_deviant,5,7
SS1614827879289,0,simple_similar,6,background,background,simple,simple_14_B,3049.949999898672,first half,2,background,5,7
SS1614827879289,0,simple_similar,7,similar deviant,deviant,simple,simple_14_A,2802.970000077039,first half,2,second_deviant,5,7
SS1614827879289,1,simple_similar,1,background,background,simple,simple_07_A,3111.1749997362494,first half,2,background,2,3
SS1614827879289,1,simple_similar,2,similar deviant,deviant,simple,simple_07_B,2770.3350000083447,first half,2,first_deviant,2,3
SS1614827879289,1,simple_similar,3,similar deviant,deviant,simple,simple_07_B,2160.9800001606345,first half,2,second_deviant,2,3
SS1614827879289,1,simple_similar,4,background,background,simple,simple_07_A,1015.089999884367,first half,2,background,2,3
SS1614827879289,2,complex_dissimilar,1,background,background,complex,complex_09_B,4014.174999669194,first half,1,background,2,NA
SS1614827879289,2,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_17_B,3567.5650001503527,first half,1,first_deviant,2,NA
SS1614827879289,2,complex_dissimilar,3,background,background,complex,complex_09_B,2088.095000013709,first half,1,background,2,NA
SS1614827879289,2,complex_dissimilar,4,background,background,complex,complex_09_B,3346.845000050962,first half,1,background,2,NA
SS1614827879289,3,simple_dissimilar,1,background,background,simple,simple_13_B,2408.460000064224,first half,2,background,4,5
SS1614827879289,3,simple_dissimilar,2,background,background,simple,simple_13_B,706.7849999293685,first half,2,background,4,5
SS1614827879289,3,simple_dissimilar,3,background,background,simple,simple_13_B,727.6349999010563,first half,2,background,4,5
SS1614827879289,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_20_A,1885.8300000429153,first half,2,first_deviant,4,5
SS1614827879289,3,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_20_A,1426.1450003832579,first half,2,second_deviant,4,5
SS1614827879289,4,complex_similar,1,background,background,complex,complex_12_B,2830.0899998284876,first half,0,background,NA,NA
SS1614827879289,4,complex_similar,2,background,background,complex,complex_12_B,2327.8149999678135,first half,0,background,NA,NA
SS1614827879289,4,complex_similar,3,background,background,complex,complex_12_B,878.5600000992417,first half,0,background,NA,NA
SS1614827879289,4,complex_similar,4,background,background,complex,complex_12_B,1145.4999996349216,first half,0,background,NA,NA
SS1614827879289,4,complex_similar,5,background,background,complex,complex_12_B,1452.515000011772,first half,0,background,NA,NA
SS1614827879289,5,complex_similar,1,background,background,complex,complex_16_B,3789.0499997884035,first half,2,background,3,5
SS1614827879289,5,complex_similar,2,background,background,complex,complex_16_B,1099.2800001986325,first half,2,background,3,5
SS1614827879289,5,complex_similar,3,similar deviant,deviant,complex,complex_16_A,3839.1149998642504,first half,2,first_deviant,3,5
SS1614827879289,5,complex_similar,4,background,background,complex,complex_16_B,3321.834999602288,first half,2,background,3,5
SS1614827879289,5,complex_similar,5,similar deviant,deviant,complex,complex_16_A,1576.4599996618927,first half,2,second_deviant,3,5
SS1614827879289,6,complex_dissimilar,1,background,background,complex,complex_18_B,1472.5099997594953,second half,0,background,NA,NA
SS1614827879289,6,complex_dissimilar,2,background,background,complex,complex_18_B,798.2400003820658,second half,0,background,NA,NA
SS1614827879289,6,complex_dissimilar,3,background,background,complex,complex_18_B,281.3849998638034,second half,0,background,NA,NA
SS1614827879289,6,complex_dissimilar,4,background,background,complex,complex_18_B,904.310000129044,second half,0,background,NA,NA
SS1614827879289,6,complex_dissimilar,5,background,background,complex,complex_18_B,414.62500020861626,second half,0,background,NA,NA
SS1614827879289,7,complex_dissimilar,1,background,background,complex,complex_13_B,2395.8000000566244,second half,2,background,2,5
SS1614827879289,7,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_02_A,1585.9049996361136,second half,2,first_deviant,2,5
SS1614827879289,7,complex_dissimilar,3,background,background,complex,complex_13_B,1330.775000154972,second half,2,background,2,5
