,stim_squence,violation_type,stimulus_id,b_val,d_val,batch_id,j_i,EIG,Look_away,mu_prior,v_prior,alpha_prior,beta_prior,epsilon,weig,n_sample
282,BBBBBD,number,4,-0.0734,0.205,1520.68156424581,9.508379888268156,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889,5.636871508379889
283,BBBBBD,number,4,0.639,0.685,1401.4202898550725,9.503623188405797,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449,5.438405797101449
284,BBBBBD,number,4,0.75,0.416,1452.7731092436975,9.546218487394958,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462,5.991596638655462
285,BBBBBD,number,4,0.938,0.996,1312.7739361702127,9.460106382978724,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745,5.617021276595745
286,BBBBBD,number,4,1.0,0.804,1359.8412698412699,9.494708994708995,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291,5.791005291005291
287,BBBBBD,number,4,1.07,1.21,1537.720744680851,9.529255319148936,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617,6.25531914893617
288,BBBBBD,number,4,1.21,1.07,958.5959595959596,9.515151515151516,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892,5.892255892255892
289,BBBBBD,number,4,1.32,1.38,1525.605341246291,9.492581602373887,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086,5.887240356083086
290,BBBBBD,number,5,-1.45,-1.21,1653.1359773371105,9.478753541076488,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703,48.04249291784703
291,BBBBBD,number,5,-0.742,-0.259,1052.1648936170213,9.52127659574468,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702,50.78191489361702
292,BBBBBD,number,5,-0.0734,0.205,1524.579831932773,9.509803921568627,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773,43.49579831932773
293,BBBBBD,number,5,0.639,0.685,1401.4202898550725,9.503623188405797,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768,30.89855072463768
294,BBBBBD,number,5,0.75,0.416,1452.7731092436975,9.546218487394958,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745,48.80392156862745
295,BBBBBD,number,5,0.938,0.996,1312.7739361702127,9.460106382978724,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104,36.034574468085104
296,BBBBBD,number,5,1.0,0.804,1359.135278514589,9.511936339522546,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814,41.610079575596814
297,BBBBBD,number,5,1.07,1.21,1541.5413333333333,9.536,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12
298,BBBBBD,number,5,1.21,1.07,958.5959595959596,9.515151515151516,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135,42.138047138047135
299,BBBBBD,number,5,1.32,1.38,1525.9642857142858,9.470238095238095,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526,39.148809523809526
300,BBBBBD,pose,0,-1.58,-1.58,1362.5333333333333,9.5,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333,106.61333333333333
301,BBBBBD,pose,0,-1.39,-1.55,1358.388888888889,9.5,111.575,111.575,111.575,111.575,111.575,111.575,111.575,111.575,111.575
302,BBBBBD,pose,0,-1.34,-1.45,1304.3157894736842,9.5,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684,105.91315789473684
303,BBBBBD,pose,0,-0.69,-1.55,1315.1764705882354,9.5,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295,118.41470588235295
304,BBBBBD,pose,0,-0.361,-0.149,1458.0526315789473,9.5,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684,111.91315789473684
305,BBBBBD,pose,0,0.332,0.53,1133.5,9.5,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666,113.94166666666666
306,BBBBBD,pose,0,0.625,0.639,1469.625,9.5,104.390625,104.390625,104.390625,104.390625,104.390625,104.390625,104.390625,104.390625,104.390625
307,BBBBBD,pose,0,1.79,1.88,1502.1,9.5,101.925,101.925,101.925,101.925,101.925,101.925,101.925,101.925,101.925
308,BBBBBD,pose,0,1.91,1.68,1380.111111111111,9.5,101.825,101.825,101.825,101.825,101.825,101.825,101.825,101.825,101.825
309,BBBBBD,pose,0,2.7,3.06,1103.9375,9.5,91.034375,91.034375,91.034375,91.034375,91.034375,91.034375,91.034375,91.034375,91.034375
310,BBBBBD,pose,1,-1.58,-1.58,1359.1471571906354,9.481605351170568,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602,7.862876254180602
311,BBBBBD,pose,1,-1.39,-1.55,1361.5983146067415,9.542134831460674,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573,7.48314606741573
312,BBBBBD,pose,1,-1.34,-1.45,1304.3157894736842,9.5,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684,8.076315789473684
313,BBBBBD,pose,1,-0.69,-1.55,1315.110119047619,9.508928571428571,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237,8.363095238095237
314,BBBBBD,pose,1,-0.361,-0.149,1460.9604221635884,9.482849604221636,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817,8.741424802110817
315,BBBBBD,pose,1,0.332,0.53,1136.8207282913165,9.523809523809524,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028,8.969187675070028
316,BBBBBD,pose,1,0.625,0.639,1472.344827586207,9.498432601880877,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176,7.899686520376176
317,BBBBBD,pose,1,1.79,1.88,1509.2040302267003,9.493702770780857,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965,12.191435768261965
318,BBBBBD,pose,1,1.91,1.68,1380.111111111111,9.5,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667,11.391666666666667
319,BBBBBD,pose,1,2.7,3.06,1103.9375,9.5,12.734375,12.734375,12.734375,12.734375,12.734375,12.734375,12.734375,12.734375,12.734375
320,BBBBBD,pose,2,-1.58,-1.58,1360.0704697986578,9.453020134228188,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403,6.399328859060403
321,BBBBBD,pose,2,-1.39,-1.55,1360.8845070422535,9.538028169014085,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929,6.118309859154929
322,BBBBBD,pose,2,-1.34,-1.45,1304.3157894736842,9.5,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053,6.628947368421053
323,BBBBBD,pose,2,-0.69,-1.55,1315.110119047619,9.508928571428571,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191,6.627976190476191
324,BBBBBD,pose,2,-0.361,-0.149,1462.531746031746,9.505291005291005,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941,6.941798941798941
325,BBBBBD,pose,2,0.332,0.53,1136.8207282913165,9.523809523809524,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705,7.1120448179271705
326,BBBBBD,pose,2,0.625,0.639,1472.344827586207,9.498432601880877,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991,6.576802507836991
327,BBBBBD,pose,2,1.79,1.88,1509.2040302267003,9.493702770780857,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929,8.382871536523929
328,BBBBBD,pose,2,1.91,1.68,1380.111111111111,9.5,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778,7.852777777777778
329,BBBBBD,pose,2,2.7,3.06,1103.9375,9.5,7.934375,7.934375,7.934375,7.934375,7.934375,7.934375,7.934375,7.934375,7.934375
330,BBBBBD,pose,3,-1.58,-1.58,1360.0704697986578,9.453020134228188,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953,5.761744966442953
331,BBBBBD,pose,3,-1.39,-1.55,1360.8845070422535,9.538028169014085,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338,5.552112676056338
332,BBBBBD,pose,3,-1.34,-1.45,1304.3157894736842,9.5,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421,6.031578947368421
333,BBBBBD,pose,3,-0.69,-1.55,1311.4089552238806,9.519402985074628,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239,5.883582089552239
334,BBBBBD,pose,3,-0.361,-0.149,1464.050397877984,9.50132625994695,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867,6.108753315649867
335,BBBBBD,pose,3,0.332,0.53,1136.4901408450705,9.538028169014085,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042,5.969014084507042
336,BBBBBD,pose,3,0.625,0.639,1472.344827586207,9.498432601880877,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668,6.047021943573668
337,BBBBBD,pose,3,1.79,1.88,1511.1439393939395,9.474747474747474,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404,6.904040404040404
338,BBBBBD,pose,3,1.91,1.68,1380.111111111111,9.5,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778,6.552777777777778
339,BBBBBD,pose,3,2.7,3.06,1100.7993730407522,9.492163009404388,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116,6.219435736677116
340,BBBBBD,pose,4,-1.58,-1.58,1360.0704697986578,9.453020134228188,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698,5.325503355704698
341,BBBBBD,pose,4,-1.39,-1.55,1360.8845070422535,9.538028169014085,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
342,BBBBBD,pose,4,-1.34,-1.45,1304.6912928759893,9.493403693931398,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415,5.559366754617415
343,BBBBBD,pose,4,-0.69,-1.55,1311.4089552238806,9.519402985074628,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015,5.555223880597015
344,BBBBBD,pose,4,-0.361,-0.149,1463.8906666666667,9.541333333333334,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667,5.658666666666667
345,BBBBBD,pose,4,0.332,0.53,1135.3796033994333,9.577903682719548,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306,5.509915014164306
346,BBBBBD,pose,4,0.625,0.639,1470.185534591195,9.50943396226415,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667
347,BBBBBD,pose,4,1.79,1.88,1511.1439393939395,9.474747474747474,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394,6.1893939393939394
348,BBBBBD,pose,4,1.91,1.68,1380.111111111111,9.5,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111,5.636111111111111
349,BBBBBD,pose,4,2.7,3.06,1100.7993730407522,9.492163009404388,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658,5.623824451410658
350,BBBBBD,pose,5,-1.58,-1.58,1360.0704697986578,9.453020134228188,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986,5.003355704697986
351,BBBBBD,pose,5,-1.39,-1.55,1360.8845070422535,9.538028169014085,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045,50.969014084507045
352,BBBBBD,pose,5,-1.34,-1.45,1301.8809523809523,9.515873015873016,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244,43.43386243386244
353,BBBBBD,pose,5,-0.69,-1.55,1311.4089552238806,9.519402985074628,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764,58.516417910447764
354,BBBBBD,pose,5,-0.361,-0.149,1464.0482573726542,9.504021447721179,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252,45.1313672922252
355,BBBBBD,pose,5,0.332,0.53,1135.3796033994333,9.577903682719548,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051,49.4985835694051
356,BBBBBD,pose,5,0.625,0.639,1473.7381703470032,9.53943217665615,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107,18.57097791798107
357,BBBBBD,pose,5,1.79,1.88,1511.1439393939395,9.474747474747474,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484,42.984848484848484
358,BBBBBD,pose,5,1.91,1.68,1384.3296089385474,9.539106145251397,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201,55.03631284916201
359,BBBBBD,pose,5,2.7,3.06,1100.7993730407522,9.492163009404388,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627,54.3166144200627
360,BBBD,animacy,0,-1.33,1.5,1335.6,9.5,124.1675,124.1675,124.1675,124.1675,124.1675,124.1675,124.1675,124.1675,124.1675
361,BBBD,animacy,0,-1.09,0.677,1415.157894736842,9.5,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316,113.23684210526316
362,BBBD,animacy,0,-0.907,1.79,1835.2222222222222,9.5,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334,117.05833333333334
363,BBBD,animacy,0,-0.742,0.75,1240.388888888889,9.5,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889,109.51388888888889
364,BBBD,animacy,0,-0.588,1.68,1360.2631578947369,9.5,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948,113.01052631578948
365,BBBD,animacy,0,-0.546,0.677,1166.6,9.5,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91
366,BBBD,animacy,0,0.53,-0.79,1245.3529411764705,9.5,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353,112.66764705882353
367,BBBD,animacy,0,0.631,-1.84,1412.7333333333333,9.5,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667,120.47666666666667
368,BBBD,animacy,0,0.736,-0.149,1265.0625,9.5,106.7125,106.7125,106.7125,106.7125,106.7125,106.7125,106.7125,106.7125,106.7125
369,BBBD,animacy,0,1.22,-0.824,1118.5555555555557,9.5,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667,109.01666666666667
370,BBBD,animacy,1,-1.33,1.5,1333.6506329113924,9.536708860759493,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797,8.174683544303797
371,BBBD,animacy,1,-1.09,0.677,1418.936170212766,9.518617021276595,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361,8.542553191489361
372,BBBD,animacy,1,-0.907,1.79,1834.3119777158774,9.520891364902507,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287,8.860724233983287
373,BBBD,animacy,1,-0.742,0.75,1241.0168067226891,9.507002801120448,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938,8.467787114845938
374,BBBD,animacy,1,-0.588,1.68,1363.071240105541,9.517150395778364,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445,8.691292875989445
375,BBBD,animacy,1,-0.546,0.677,1174.0872483221476,9.486577181208053,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772,8.057046979865772
376,BBBD,animacy,1,0.53,-0.79,1244.8997050147493,9.47197640117994,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386,9.908554572271386
377,BBBD,animacy,1,0.631,-1.84,1420.2996632996633,9.535353535353535,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843,9.841750841750843
378,BBBD,animacy,1,0.736,-0.149,1267.269592476489,9.473354231974922,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078,9.526645768025078
379,BBBD,animacy,1,1.22,-0.824,1118.5555555555557,9.5,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889,11.01388888888889
380,BBBD,animacy,2,-1.33,1.5,1333.6506329113924,9.536708860759493,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076,6.559493670886076
381,BBBD,animacy,2,-1.09,0.677,1418.936170212766,9.518617021276595,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808,7.087765957446808
382,BBBD,animacy,2,-0.907,1.79,1834.3119777158774,9.520891364902507,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395,7.0194986072423395
383,BBBD,animacy,2,-0.742,0.75,1241.0168067226891,9.507002801120448,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762,6.761904761904762
384,BBBD,animacy,2,-0.588,1.68,1363.071240105541,9.517150395778364,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919,6.825857519788919
385,BBBD,animacy,2,-0.546,0.677,1174.0872483221476,9.486577181208053,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953,6.261744966442953
386,BBBD,animacy,2,0.53,-0.79,1244.8997050147493,9.47197640117994,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032,7.740412979351032
387,BBBD,animacy,2,0.631,-1.84,1420.2996632996633,9.535353535353535,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798,7.797979797979798
388,BBBD,animacy,2,0.736,-0.149,1263.2295597484276,9.474842767295597,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654,7.540880503144654
389,BBBD,animacy,2,1.22,-0.824,1120.3621169916435,9.504178272980502,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335,7.7994428969359335
390,BBBD,animacy,3,-1.33,1.5,1333.6506329113924,9.536708860759493,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152,38.58987341772152
391,BBBD,animacy,3,-1.09,0.677,1418.936170212766,9.518617021276595,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128,45.28989361702128
392,BBBD,animacy,3,-0.907,1.79,1834.5505617977528,9.480337078651685,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618,42.01123595505618
393,BBBD,animacy,3,-0.742,0.75,1236.0619718309858,9.523943661971831,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324,44.95774647887324
394,BBBD,animacy,3,-0.588,1.68,1364.3846153846155,9.509283819628648,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434,37.225464190981434
395,BBBD,animacy,3,-0.546,0.677,1174.0872483221476,9.486577181208053,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127,46.18120805369127
396,BBBD,animacy,3,0.53,-0.79,1244.4437869822484,9.47337278106509,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207,61.37869822485207
397,BBBD,animacy,3,0.631,-1.84,1420.2996632996633,9.535353535353535,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522,55.21885521885522
398,BBBD,animacy,3,0.736,-0.149,1263.864353312303,9.444794952681388,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754,67.98422712933754
399,BBBD,animacy,3,1.22,-0.824,1120.3621169916435,9.504178272980502,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847,58.40389972144847
400,BBBD,identity,0,-1.21,-0.83,1165.6666666666667,9.5,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667,105.01666666666667
401,BBBD,identity,0,-1.09,-1.55,1619.8125,9.5,111.821875,111.821875,111.821875,111.821875,111.821875,111.821875,111.821875,111.821875,111.821875
402,BBBD,identity,0,-0.984,-1.68,1115.2857142857142,9.5,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571,108.11428571428571
403,BBBD,identity,0,-0.742,-0.682,1708.7058823529412,9.5,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236,124.46176470588236
404,BBBD,identity,0,-0.608,-0.907,998.8333333333334,9.5,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889,107.53888888888889
405,BBBD,identity,0,-0.593,-1.55,1055.6,9.5,111.2625,111.2625,111.2625,111.2625,111.2625,111.2625,111.2625,111.2625,111.2625
406,BBBD,identity,0,-0.546,-1.39,1357.625,9.5,114.43125,114.43125,114.43125,114.43125,114.43125,114.43125,114.43125,114.43125,114.43125
407,BBBD,identity,0,-0.355,-0.975,1299.5294117647059,9.5,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764,113.53823529411764
408,BBBD,identity,0,0.416,1.78,1179.2631578947369,9.5,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843,107.58157894736843
409,BBBD,identity,0,0.625,1.0,1290.4736842105262,9.5,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632,114.62368421052632
410,BBBD,identity,1,-1.21,-0.83,1165.6666666666667,9.5,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333,7.583333333333333
411,BBBD,identity,1,-1.09,-1.55,1623.018927444795,9.504731861198739,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098,8.160883280757098
